Filename,y,duchenne,neutral,strong duchenne,6 only,polite
2016-03-03_18-01-50-492-W-T-bpark014_openface.csv,True,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0
2016-03-11_16-16-40-42-W-B-pamela3_openface.csv,False,0.352580927384077,0.0,0.007874015748031496,0.6395450568678915,0.0
2016-03-15_18-15-13-468-W-T-Sprinkles_openface.csv,True,0.09735973597359736,0.07425742574257425,0.0,0.12788778877887788,0.7004950495049505
2016-03-15_21-12-05-243-W-T-Asha4678_openface.csv,True,0.0,0.9859154929577465,0.0,0.014084507042253521,0.0
2016-03-16_10-05-49-922-W-T-tarples_openface.csv,True,0.40870616686819833,0.041112454655380895,0.10519951632406288,0.3373639661426844,0.10761789600967352
2016-06-07_12-20-38-706-W-T-pkaye_openface.csv,True,0.06779661016949153,0.3135593220338983,0.0,0.6186440677966102,0.0
2016-06-08_13-59-09-521-W-B-sethdeco_openface.csv,False,0.06960227272727272,0.3693181818181818,0.007102272727272727,0.0,0.5539772727272727
2016-06-08_14-28-32-854-W-B-JimBob_openface.csv,False,0.0,0.19478737997256515,0.0,0.7791495198902606,0.02606310013717421
2016-06-08_19-02-40-950-W-B-stars33hoc_openface.csv,False,0.0,0.9702643171806168,0.0,0.0,0.02973568281938326
2016-06-09_09-05-50-814-W-T-chomp_openface.csv,True,0.0,0.3411978221415608,0.0,0.6388384754990926,0.019963702359346643
2016-06-09_09-16-19-112-W-T-pacers101_openface.csv,True,0.0,0.996078431372549,0.0,0.0029411764705882353,0.000980392156862745
2016-06-09_10-21-37-95-W-B-describer_openface.csv,False,0.3994708994708995,0.0291005291005291,0.24603174603174602,0.1693121693121693,0.15608465608465608
2016-06-09_14-57-19-201-W-B-RobbyRoo_openface.csv,False,0.11960784313725491,0.42745098039215684,0.246078431372549,0.00196078431372549,0.20490196078431372
2016-06-09_19-03-42-701-W-T-slothbear_openface.csv,True,0.4892086330935252,0.3597122302158273,0.0,0.08633093525179857,0.06474820143884892
2016-06-10_11-15-58-679-W-T-Obes86_openface.csv,True,0.021087680355160933,0.5882352941176471,0.0,0.06326304106548279,0.3274139844617092
2016-06-15_14-19-27-616-W-B-describer_openface.csv,False,0.03602726387536514,0.8169425511197663,0.021421616358325218,0.0759493670886076,0.04965920155793573
2016-06-27_10-18-39-581-W-T-blueamy_openface.csv,True,0.013592233009708738,0.0,0.0,0.9864077669902913,0.0
2016-06-27_13-10-48-352-W-T-describer_openface.csv,True,0.0163727959697733,0.022670025188916875,0.0,0.05037783375314862,0.9105793450881612
2016-06-27_15-39-18-93-W-T-Buck417_openface.csv,True,0.003676470588235294,0.8100490196078431,0.0,0.1017156862745098,0.08455882352941177
2016-06-27_16-30-46-620-W-B-hwong_openface.csv,False,0.035632183908045977,0.1413793103448276,0.059770114942528735,0.7632183908045977,0.0
2016-06-27_18-38-55-777-W-B-xyjiryo_openface.csv,False,0.0,0.9303482587064676,0.0,0.0,0.06965174129353234
2016-06-28_11-01-38-934-W-B-MasterBeatty_openface.csv,False,0.0016038492381716118,0.24939855653568566,0.0,0.0,0.7489975942261428
2016-06-28_14-46-30-695-W-B-DefJukie_openface.csv,False,0.29172932330827067,0.0015037593984962407,0.0,0.0007518796992481203,0.706015037593985
2016-06-28_14-54-10-129-W-T-kessikitty_openface.csv,True,0.07666098807495741,0.29471890971039183,0.0034071550255536627,0.5877342419080068,0.03747870528109029
2016-06-29_11-06-57-279-W-B-describer_openface.csv,False,0.14285714285714285,0.0,0.0,0.7142857142857143,0.14285714285714285
2016-06-30_14-03-23-90-W-T-describer_openface.csv,True,0.3573735199138859,0.1603875134553283,0.006458557588805167,0.2023681377825619,0.27341227125941875
2016-07-01_11-11-17-124-W-B-describer_openface.csv,False,0.06043956043956044,0.22527472527472528,0.013736263736263736,0.0989010989010989,0.6016483516483516
2016-07-01_11-21-24-649-W-T-describer_openface.csv,True,0.0165016501650165,0.6325632563256326,0.0,0.10121012101210121,0.24972497249724973
2016-07-01_14-09-14-629-W-B-describer_openface.csv,False,0.17761806981519507,0.0646817248459959,0.12628336755646818,0.003080082135523614,0.6283367556468172
2016-07-01_14-17-15-163-W-B-describer_openface.csv,False,0.1134020618556701,0.422680412371134,0.11929307805596466,0.03829160530191458,0.30633284241531666
2016-10-31_14-31-23-340-W-T-cdt9681_openface.csv,True,0.11948676824378508,0.38412189254210105,0.0,0.32878909382518046,0.16760224538893345
2016-10-31_14-50-50-13-W-B-N3IL_openface.csv,False,0.0,0.9653220099079972,0.0,0.0,0.03467799009200283
2016-10-31_14-57-52-839-W-B-Gabby12_openface.csv,False,0.0,0.9748603351955307,0.0,0.008379888268156424,0.01675977653631285
2016-11-02_09-00-13-953-W-B-CheerfulChuck_openface.csv,False,0.0,0.9038461538461539,0.0,0.038461538461538464,0.057692307692307696
2016-11-02_09-12-07-438-W-T-CheerfulChuck_openface.csv,True,0.0,0.8189845474613686,0.0,0.06181015452538632,0.11920529801324503
2016-11-07_16-04-30-467-W-T-Marc_openface.csv,True,0.22832369942196531,0.0,0.027938342967244702,0.005780346820809248,0.7379576107899807
2016-11-07_16-31-08-51-W-B-Marc_openface.csv,False,0.004580152671755725,0.0,0.0,0.0,0.9954198473282443
2016-11-16_15-02-44-269-W-T-Dorabella_openface.csv,True,0.29411764705882354,0.029411764705882353,0.0,0.5588235294117647,0.11764705882352941
2016-11-16_15-09-44-142-W-B-cupcakemenace_openface.csv,False,0.2135593220338983,0.2745762711864407,0.0,0.17627118644067796,0.33559322033898303
2016-11-16_15-16-14-317-W-B-Dorabella_openface.csv,False,0.0684931506849315,0.0273972602739726,0.0,0.7397260273972602,0.1643835616438356
2016-11-16_15-22-35-549-W-T-cupcakemenace_openface.csv,True,0.12394366197183099,0.20422535211267606,0.04225352112676056,0.5140845070422535,0.11549295774647887
2016-11-16_15-28-45-33-W-T-Dorabella_openface.csv,True,0.0,0.0,0.0,1.0,0.0
2016-11-17_15-04-57-574-W-B-Larremor_openface.csv,False,0.22015915119363394,0.3819628647214854,0.19363395225464192,0.03183023872679045,0.1724137931034483
2016-11-17_15-13-20-248-W-B-Larremor_openface.csv,False,0.04468085106382979,0.5117021276595745,0.18617021276595744,0.11595744680851064,0.14148936170212767
2016-11-17_15-30-42-250-W-B-Starlord5_openface.csv,False,0.11306532663316583,0.035175879396984924,0.0,0.7989949748743719,0.052763819095477386
2016-11-17_15-37-36-401-W-B-Larremor_openface.csv,False,0.29017013232514177,0.09924385633270322,0.4867674858223062,0.04158790170132325,0.08223062381852551
2016-12-09_15-31-59-194-W-T-UserJ_openface.csv,True,0.0552423900789177,0.4487034949267193,0.0,0.036076662908680945,0.4599774520856821
2016-12-15_11-16-56-369-W-T-rk1hci_openface.csv,True,0.0,0.7584033613445378,0.0,0.07142857142857142,0.17016806722689076
2016-12-15_11-24-43-478-W-T-ce1hci_openface.csv,True,0.41687344913151364,0.028535980148883373,0.013647642679900745,0.0,0.5409429280397022
2016-12-15_11-33-07-644-W-B-rk1hci_openface.csv,False,0.003194888178913738,0.9121405750798722,0.0,0.027156549520766772,0.05750798722044728
2017-01-07_11-22-41-332-W-T-JB123_openface.csv,True,0.007407407407407408,0.22962962962962963,0.0,0.6533333333333333,0.10962962962962963
2017-01-09_17-06-50-611-W-B-BurnsIV_openface.csv,False,0.009259259259259259,0.9755892255892256,0.0,0.0,0.015151515151515152
2017-01-12_19-38-26-565-W-T-ROBOT136M_openface.csv,True,0.31086142322097376,0.0,0.2397003745318352,0.14606741573033707,0.30337078651685395
2017-01-13_10-05-15-634-W-T-dan1212_openface.csv,True,0.010273972602739725,0.2865296803652968,0.0,0.5570776255707762,0.1461187214611872
2017-01-13_10-15-21-96-W-T-waterlu3_openface.csv,True,0.026050420168067228,0.6403361344537815,0.0,0.25630252100840334,0.0773109243697479
2017-01-15_11-58-28-695-W-T-bobbie_openface.csv,True,0.0,0.6405529953917051,0.0,0.004608294930875576,0.3548387096774194
2017-01-19_21-44-30-30-W-B-bradymow_openface.csv,False,0.12340425531914893,0.01702127659574468,0.05702127659574468,0.005106382978723404,0.7974468085106383
2017-01-23_14-11-22-452-W-B-Mon23p1_openface.csv,False,0.029465930018416207,0.860036832412523,0.058931860036832415,0.026703499079189688,0.024861878453038673
2017-01-23_14-22-31-901-W-T-Mon23p3_openface.csv,True,0.015952143569292122,0.8305084745762712,0.0259222333000997,0.01694915254237288,0.1106679960119641
2017-01-23_14-36-37-921-W-B-Mon23p3_openface.csv,False,0.029958677685950414,0.8109504132231405,0.006198347107438017,0.007231404958677686,0.14566115702479338
2017-01-23_14-51-16-907-W-B-Mon23p2_openface.csv,False,0.517636684303351,0.026455026455026454,0.001763668430335097,0.2724867724867725,0.18165784832451498
2017-01-24_13-14-08-252-W-T-describer_openface.csv,True,0.05017605633802817,0.4022887323943662,0.0,0.12059859154929578,0.4269366197183099
2017-01-24_13-24-30-926-W-B-describer_openface.csv,False,0.1519434628975265,0.6383981154299175,0.0176678445229682,0.024734982332155476,0.16725559481743227
2017-01-24_13-30-57-338-W-T-describer_openface.csv,True,0.0,0.9852941176470589,0.0,0.010784313725490196,0.00392156862745098
2017-01-24_13-39-49-946-W-T-describer_openface.csv,True,0.08832335329341318,0.2971556886227545,0.0,0.025449101796407185,0.5890718562874252
2017-01-25_14-06-44-152-W-B-wed3_openface.csv,False,0.07381889763779527,0.7618110236220472,0.03937007874015748,0.015748031496062992,0.10925196850393701
2017-01-25_14-27-37-757-W-B-wed2_openface.csv,False,0.03188405797101449,0.13405797101449277,0.009420289855072464,0.013768115942028985,0.8108695652173913
2017-01-26_14-16-48-797-W-T-describer_openface.csv,True,0.00594732370433305,0.9855564995751912,0.0,0.0,0.008496176720475786
2017-01-26_14-26-15-622-W-B-describer_openface.csv,False,0.007309941520467836,0.952485380116959,0.0,0.023391812865497075,0.016812865497076022
2017-01-26_14-38-29-906-W-T-describer_openface.csv,True,0.06408094435075885,0.5404721753794266,0.021922428330522766,0.03709949409780776,0.33642495784148396
2017-01-26_14-47-20-540-W-B-describer_openface.csv,False,0.32234432234432236,0.0,0.6245421245421245,0.004578754578754579,0.048534798534798536
2017-01-27_14-09-18-253-W-B-1271_openface.csv,False,0.09692671394799054,0.061465721040189124,0.0,0.7446808510638298,0.09692671394799054
2017-01-27_14-20-31-480-W-B-1274_openface.csv,False,0.061505832449628844,0.672322375397667,0.0,0.23329798515376457,0.032873806998939555
2017-01-27_14-28-32-985-W-T-1271_openface.csv,True,0.23608017817371937,0.0066815144766146995,0.022271714922048998,0.734966592427617,0.0
2017-01-27_14-36-04-870-W-B-1273_openface.csv,False,0.0,0.8705501618122977,0.0,0.0,0.12944983818770225
2017-01-30_14-02-09-31-W-T-1230mon2_openface.csv,True,0.12032355915065723,0.08998988877654196,0.003033367037411527,0.47724974721941354,0.30940343781597573
2017-01-30_14-09-32-917-W-T-1230mon1_openface.csv,True,0.0333889816360601,0.8839732888146912,0.03589315525876461,0.001669449081803005,0.045075125208681135
2017-01-31_14-11-22-778-W-B-131c_openface.csv,False,0.030688622754491017,0.9116766467065869,0.0029940119760479044,0.0,0.05464071856287425
2017-02-01_14-12-23-235-W-B-feb1p1_openface.csv,False,0.043327556325823226,0.15424610051993068,0.058925476603119586,0.23050259965337955,0.512998266897747
2017-02-01_14-20-40-167-W-B-feb1p1_openface.csv,False,0.09947643979057591,0.29842931937172773,0.05235602094240838,0.3486910994764398,0.20104712041884817
2017-02-02_14-03-12-820-W-B-feb2P3_openface.csv,False,0.14103923647932132,0.3711558854718982,0.043478260869565216,0.0689289501590668,0.3753976670201485
2017-02-03_14-17-10-481-W-B-fridayb_openface.csv,False,0.15013404825737264,0.1769436997319035,0.032171581769437,0.0,0.6407506702412868
2017-02-03_14-27-51-501-W-B-fridaya_openface.csv,False,0.45045045045045046,0.05662805662805663,0.15315315315315314,0.007722007722007722,0.33204633204633205
2017-02-03_14-36-53-693-W-T-fridayb_openface.csv,True,0.02242152466367713,0.8251121076233184,0.0,0.08251121076233184,0.06995515695067264
2017-02-06_14-13-11-507-W-B-feb6p1_openface.csv,False,0.375,0.0,0.49184782608695654,0.002717391304347826,0.13043478260869565
2017-02-06_14-21-16-706-W-T-feb6p1_openface.csv,True,0.044097693351424695,0.7340569877883311,0.032564450474898234,0.0033921302578018998,0.18588873812754408
2017-02-08_14-04-01-129-W-B-feb8p1_openface.csv,False,0.0,1.0,0.0,0.0,0.0
2017-02-09_14-06-18-285-W-B-feb9p2_openface.csv,False,0.0,0.15824175824175823,0.0,0.0,0.8417582417582418
2017-02-09_14-14-04-955-W-B-feb9p1_openface.csv,False,0.3954802259887006,0.04116222760290557,0.22841000807102502,0.0,0.33494753833736884
2017-02-10_14-05-44-437-W-T-feb10p2_openface.csv,True,0.04755043227665706,0.6729106628242075,0.0,0.005763688760806916,0.2737752161383285
2017-02-10_14-15-29-238-W-T-feb10p4_openface.csv,True,0.2627939142461964,0.33748271092669435,0.0,0.13278008298755187,0.2669432918395574
2017-02-13_14-11-59-155-W-T-feb213b_openface.csv,True,0.2646566164154104,0.05025125628140704,0.0,0.5611390284757118,0.12395309882747069
2017-02-13_14-22-05-764-W-B-feb213c_openface.csv,False,0.03015873015873016,0.05238095238095238,0.0,0.9174603174603174,0.0
2017-02-16_14-12-40-292-W-B-0216b_openface.csv,False,0.071,0.408,0.0,0.009,0.512
2017-02-16_14-19-04-926-W-B-0216b_openface.csv,False,0.005303030303030303,0.8348484848484848,0.0,0.006818181818181818,0.15303030303030302
2017-03-03_11-20-05-755-W-T-describer_openface.csv,True,0.0027662517289073307,0.9778699861687413,0.0,0.006915629322268326,0.012448132780082987
2017-03-03_11-35-42-851-W-B-describer_openface.csv,False,0.05793742757821553,0.24797219003476245,0.09269988412514485,0.0996523754345307,0.5017381228273464
2017-03-03_12-14-45-849-W-B-describer_openface.csv,False,0.13990610328638498,0.4413145539906103,0.12769953051643193,0.10422535211267606,0.18685446009389672
2017-03-03_12-22-10-468-W-T-describer_openface.csv,True,0.04799107142857143,0.002232142857142857,0.0,0.0,0.9497767857142857
2017-03-03_12-29-48-550-W-T-describer_openface.csv,True,0.13970149253731343,0.4525373134328358,0.0,0.09492537313432836,0.31283582089552237
2017-03-03_12-37-32-755-W-T-describer_openface.csv,True,0.2205128205128205,0.014358974358974359,0.2041025641025641,0.022564102564102566,0.5384615384615384
2017-03-03_13-12-03-237-W-B-describer_openface.csv,False,0.796037296037296,0.0337995337995338,0.04079254079254079,0.011655011655011656,0.11771561771561771
2017-03-03_13-20-28-731-W-T-describer_openface.csv,True,0.553030303030303,0.013257575757575758,0.17613636363636365,0.09974747474747475,0.15782828282828282
2017-03-03_13-30-40-756-W-B-describer_openface.csv,False,0.02667744543249798,0.7801131770412287,0.0,0.004042037186742118,0.18916734033953111
2017-03-08_12-08-33-112-W-B-describer_openface.csv,False,0.23728813559322035,0.0,0.0,0.0,0.7627118644067796
2017-03-08_13-12-38-74-W-T-describer_openface.csv,True,0.15789473684210525,0.15789473684210525,0.039473684210526314,0.02631578947368421,0.618421052631579
2017-03-08_13-24-24-724-W-T-describer_openface.csv,True,0.19463087248322147,0.375,0.0,0.17197986577181207,0.25838926174496646
2017-03-24_10-48-39-430-W-B-describer_openface.csv,False,0.09073359073359073,0.17374517374517376,0.0,0.03474903474903475,0.7007722007722008
2017-03-24_11-44-02-309-W-T-describer_openface.csv,True,0.15625,0.0798611111111111,0.1388888888888889,0.4965277777777778,0.1284722222222222
2017-03-24_11-50-29-214-W-B-describer_openface.csv,False,0.30225711481844947,0.07948969578017664,0.10794896957801767,0.040235525024533855,0.47006869479882235
2017-03-24_11-56-40-959-W-T-describer_openface.csv,True,0.06350626118067978,0.19856887298747763,0.0,0.12701252236135957,0.610912343470483
2017-03-24_12-40-18-142-W-T-describer_openface.csv,True,0.03118201595358956,0.4452501812907904,0.0,0.013778100072516316,0.5097897026831038
2017-03-24_12-48-00-366-W-T-describer_openface.csv,True,0.19432624113475178,0.2,0.0,0.1198581560283688,0.4858156028368794
2017-03-29_12-14-08-617-W-T-describer_openface.csv,True,0.1267092069279854,0.2534184138559708,0.0,0.25888787602552416,0.3609845031905196
2017-03-29_13-29-09-99-W-T-describer_openface.csv,True,0.24075531077891424,0.3902439024390244,0.023603461841070025,0.016522423288749016,0.3288749016522423
2017-04-04_13-18-48-414-W-T-describer_openface.csv,True,0.8056155507559395,0.0,0.0,0.10151187904967603,0.09287257019438445
2017-04-04_13-27-35-915-W-B-describer_openface.csv,False,0.06611570247933884,0.5399449035812672,0.0,0.3379247015610652,0.05601469237832874
2017-04-04_13-58-57-956-W-T-describer_openface.csv,True,0.0,0.17261904761904762,0.0,0.015306122448979591,0.8120748299319728
2017-04-07_12-41-41-762-W-B-0407a_openface.csv,False,0.07389460932768019,0.22652937613567534,0.02059357964869776,0.2973955178679588,0.38158691701998787
2017-04-07_12-48-02-966-W-T-0407b_openface.csv,True,0.0,0.4,0.0,0.0,0.6
2017-04-07_13-01-25-367-W-B-0407a_openface.csv,False,0.027896995708154508,0.19527896995708155,0.0,0.0765379113018598,0.7002861230329042
2017-04-07_13-07-53-382-W-T-0407b_openface.csv,True,0.0,0.7407407407407407,0.0,0.07407407407407407,0.18518518518518517
2017-04-12_13-00-34-288-W-B-lame_openface.csv,False,0.0,0.7639751552795031,0.0,0.0,0.2360248447204969
2017-04-12_13-09-02-798-W-T-lame_openface.csv,True,0.04219409282700422,0.14767932489451477,0.0,0.002109704641350211,0.8080168776371308
2017-04-12_13-15-00-532-W-B-lame_openface.csv,False,0.1188118811881188,0.32673267326732675,0.06647807637906648,0.0,0.48797736916548795
2017-04-12_13-21-03-94-W-T-lame_openface.csv,True,0.10734929810074319,0.3212221304706854,0.027250206440957887,0.012386457473162676,0.5317919075144508
2017-04-12_14-02-20-877-W-B-midris2_openface.csv,False,0.16666666666666666,0.13366336633663367,0.0,0.6567656765676567,0.0429042904290429
2017-04-12_14-11-09-515-W-T-becs_openface.csv,True,1.0,0.0,0.0,0.0,0.0
2017-04-12_14-18-12-410-W-B-becs_openface.csv,False,0.2229299363057325,0.006369426751592357,0.006369426751592357,0.4968152866242038,0.267515923566879
2017-04-12_14-28-52-283-W-B-becs_openface.csv,False,0.75,0.0,0.25,0.0,0.0
2017-04-12_14-40-07-485-W-T-becs_openface.csv,True,0.21382289416846653,0.12742980561555076,0.0021598272138228943,0.5334773218142549,0.12311015118790497
2017-04-13_11-03-47-890-W-T-bchin4_openface.csv,True,0.0,0.8534031413612565,0.0,0.14659685863874344,0.0
2017-04-13_11-13-01-549-W-T-kvombatk_openface.csv,True,0.10738255033557047,0.0686055182699478,0.0,0.8173005219985086,0.006711409395973154
2017-04-13_13-19-35-145-W-B-Chris6002_openface.csv,False,0.010144927536231883,0.008695652173913044,0.0,0.981159420289855,0.0
2017-04-13_13-26-17-966-W-T-Chris6002_openface.csv,True,0.00661455201443175,0.0072158749248346366,0.011425135297654841,0.9747444377630787,0.0
2017-04-13_14-03-12-253-W-T-NMcCloud1997_openface.csv,True,0.056265984654731455,0.49104859335038364,0.014066496163682864,0.08312020460358056,0.3554987212276215
2017-04-13_14-12-24-294-W-B-estrauch_openface.csv,False,0.02768166089965398,0.7252595155709343,0.006920415224913495,0.0,0.24013840830449826
2017-04-14_14-02-28-29-W-B-jli119_openface.csv,False,0.0625494853523357,0.6421219319081551,0.028503562945368172,0.000791765637371338,0.2660332541567696
2017-04-14_14-11-44-333-W-B-sye8_openface.csv,False,0.5773195876288659,0.010309278350515464,0.1958762886597938,0.10309278350515463,0.1134020618556701
2017-04-14_14-18-43-166-W-B-jli119_openface.csv,False,0.13636363636363635,0.44025974025974024,0.06298701298701298,0.005194805194805195,0.3551948051948052
2017-04-14_15-05-06-501-W-T-gabesarch_openface.csv,True,0.03242147922998987,0.6453900709219859,0.017223910840932118,0.2502532928064843,0.0547112462006079
2017-04-14_15-11-45-95-W-B-gabesarch_openface.csv,False,0.0017899761336515514,0.8502386634844868,0.0,0.13484486873508353,0.013126491646778043
2017-04-14_15-19-05-68-W-T-gabesarch_openface.csv,True,0.06342494714587738,0.6585623678646935,0.0412262156448203,0.21881606765327696,0.017970401691331923
2017-04-14_15-57-43-236-W-T-jvalinsky_openface.csv,True,0.6483812949640287,0.0,0.20593525179856115,0.014388489208633094,0.13129496402877697
2017-04-14_16-04-38-645-W-T-jshtheshredder_openface.csv,True,0.0,0.8934337997847147,0.0,0.006458557588805167,0.10010764262648009
2017-04-14_16-11-26-504-W-B-aollarve_openface.csv,False,0.24254742547425473,0.17073170731707318,0.028455284552845527,0.5447154471544715,0.013550135501355014
